"parentHeight" "childHeight" "parentGender" "childGender"
63.5 62.5 "Mother" "Daughter"
63.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
64.5 62.5 "Mother" "Daughter"
65.5 62.5 "Mother" "Daughter"
65.5 62.5 "Mother" "Daughter"
65.5 62.5 "Mother" "Daughter"
65.5 62.5 "Mother" "Daughter"
65.5 62.5 "Mother" "Daughter"
65.5 62.5 "Mother" "Daughter"
65.5 62.5 "Mother" "Daughter"
65.5 62.5 "Mother" "Daughter"
65.5 62.5 "Mother" "Daughter"
65.5 62.5 "Mother" "Daughter"
66.5 62.5 "Mother" "Daughter"
66.5 62.5 "Mother" "Daughter"
66.5 62.5 "Mother" "Daughter"
67.5 62.5 "Mother" "Daughter"
56.5 63.5 "Mother" "Daughter"
57.5 63.5 "Mother" "Daughter"
57.5 63.5 "Mother" "Daughter"
57.5 63.5 "Mother" "Daughter"
57.5 63.5 "Mother" "Daughter"
58.5 63.5 "Mother" "Daughter"
58.5 63.5 "Mother" "Daughter"
58.5 63.5 "Mother" "Daughter"
58.5 63.5 "Mother" "Daughter"
58.5 63.5 "Mother" "Daughter"
58.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
59.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
60.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
61.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
62.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
63.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
64.5 63.5 "Mother" "Daughter"
65.5 63.5 "Mother" "Daughter"
65.5 63.5 "Mother" "Daughter"
65.5 63.5 "Mother" "Daughter"
65.5 63.5 "Mother" "Daughter"
65.5 63.5 "Mother" "Daughter"
65.5 63.5 "Mother" "Daughter"
65.5 63.5 "Mother" "Daughter"
65.5 63.5 "Mother" "Daughter"
65.5 63.5 "Mother" "Daughter"
65.5 63.5 "Mother" "Daughter"
66.5 63.5 "Mother" "Daughter"
66.5 63.5 "Mother" "Daughter"
66.5 63.5 "Mother" "Daughter"
66.5 63.5 "Mother" "Daughter"
57.5 64.5 "Mother" "Daughter"
57.5 64.5 "Mother" "Daughter"
57.5 64.5 "Mother" "Daughter"
58.5 64.5 "Mother" "Daughter"
58.5 64.5 "Mother" "Daughter"
58.5 64.5 "Mother" "Daughter"
58.5 64.5 "Mother" "Daughter"
59.5 64.5 "Mother" "Daughter"
59.5 64.5 "Mother" "Daughter"
59.5 64.5 "Mother" "Daughter"
59.5 64.5 "Mother" "Daughter"
59.5 64.5 "Mother" "Daughter"
59.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
60.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
61.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
62.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
63.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
64.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
65.5 64.5 "Mother" "Daughter"
66.5 64.5 "Mother" "Daughter"
66.5 64.5 "Mother" "Daughter"
66.5 64.5 "Mother" "Daughter"
67.5 64.5 "Mother" "Daughter"
67.5 64.5 "Mother" "Daughter"
58.5 65.5 "Mother" "Daughter"
59.5 65.5 "Mother" "Daughter"
59.5 65.5 "Mother" "Daughter"
59.5 65.5 "Mother" "Daughter"
59.5 65.5 "Mother" "Daughter"
59.5 65.5 "Mother" "Daughter"
59.5 65.5 "Mother" "Daughter"
60.5 65.5 "Mother" "Daughter"
60.5 65.5 "Mother" "Daughter"
60.5 65.5 "Mother" "Daughter"
60.5 65.5 "Mother" "Daughter"
60.5 65.5 "Mother" "Daughter"
60.5 65.5 "Mother" "Daughter"
60.5 65.5 "Mother" "Daughter"
60.5 65.5 "Mother" "Daughter"
60.5 65.5 "Mother" "Daughter"
60.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
61.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
62.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
63.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
64.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
65.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
66.5 65.5 "Mother" "Daughter"
67.5 65.5 "Mother" "Daughter"
67.5 65.5 "Mother" "Daughter"
67.5 65.5 "Mother" "Daughter"
58.5 66.5 "Mother" "Daughter"
59.5 66.5 "Mother" "Daughter"
59.5 66.5 "Mother" "Daughter"
59.5 66.5 "Mother" "Daughter"
60.5 66.5 "Mother" "Daughter"
60.5 66.5 "Mother" "Daughter"
60.5 66.5 "Mother" "Daughter"
60.5 66.5 "Mother" "Daughter"
60.5 66.5 "Mother" "Daughter"
60.5 66.5 "Mother" "Daughter"
60.5 66.5 "Mother" "Daughter"
60.5 66.5 "Mother" "Daughter"
60.5 66.5 "Mother" "Daughter"
60.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
61.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
62.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
63.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
64.5 66.5 "Mother" "Daughter"
